b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1M,2Q6L85NUTV,0.8,0005_0206Meinong_CHY056_E,Success,0.022146980870482724,0.357648454292715,2752.5159032486176,2308.8275544755784,58591.37109375,40143.5546875,42444.39171546942,4,332.0631453694731,3.320927415935455,2.1505379046383077,True,True,True,13.830951690673828,-635163.9375
C1M,2Q6L85NUTV,0.8,0006_0206Meinong_CHY053_E,Success,0.01816125730734824,0.3575342621757974,2956.7699092549656,2651.384806604102,57251.59375,48644.96875,42444.39171546942,4,332.0631453694731,0.6308111432748045,0.9866986944260538,True,True,True,0.8255553841590881,-2049806.125
C1M,2Q6L85NUTV,0.8,0007_0206Meinong_CHY067_E,Success,0.012197085133570275,0.35768307815790823,2162.815575342078,1661.6764935706142,37759.8359375,38026.25,42444.39171546942,4,332.0631453694731,0.15149524343895268,0.00501361580519408,True,True,True,21.659753799438477,-746083.5625
C1M,2Q6L85NUTV,0.8,0008_CHICHI_CHY046-E,Success,0.024975839319949768,0.35768307815790823,2298.9550893394326,2758.764221938776,42199.01953125,64242.8515625,42444.39171546942,4,332.0631453694731,0.16989983986860147,1.2617200110333993,True,True,True,429.7333984375,-3207888.5
C1M,2Q6L85NUTV,0.8,0009_CHICHI_TCU029-E,Success,0.020574402957189094,0.3575342621757974,3062.7677174009973,2500.895699387481,51838.25390625,47220.875,42444.39171546942,4,332.0631453694731,0.544388849922377,3.149411316669495,True,True,True,20.311220169067383,-2727003.75
C1M,2Q6L85NUTV,0.9,0001_CHICHI_TCU049_E,Success,0.021592866578133182,0.35736914118697116,3004.459596558939,2823.8063980206525,55614.453125,59318.62109375,42444.39171546942,4,332.0631453694731,1.9831811993431667,1.959000653187248,True,True,True,78.29631042480469,-2720156.25
C1M,2Q6L85NUTV,0.9,0002_CHICHI_TCU051_E,Success,0.025195025091260963,0.35736914118697116,3167.6779497538632,3847.026616287875,46405.45703125,60785.13671875,42444.39171546942,4,332.0631453694731,2.803488328776883,1.1020610428553461,True,True,True,195.0086669921875,-4916302.5
C1M,2Q6L85NUTV,0.9,0003_0331Hualian_TCU095_E,Success,0.02112265358930022,0.35736914118697116,2166.6294426815994,2615.1876753317497,47430.08203125,55419.109375,42444.39171546942,4,332.0631453694731,0.673885735283363,1.2147884394510138,True,True,True,338.3109130859375,-1937677.375
C1M,2Q6L85NUTV,0.9,0004_0206Meinong_CHY096_E,Success,0.021878185840386578,0.3574981435589849,2290.5983106310296,3686.3002421610554,35974.26953125,57373.9375,42444.39171546942,4,332.0631453694731,0.2869025889677424,0.19043401676095234,True,True,True,0.60780268907547,-2959526.0
C1M,2Q6L85NUTV,0.9,0005_0206Meinong_CHY056_E,Success,0.026987011600057984,0.3575684642277984,3115.731157060948,2381.153504364506,61893.01171875,43101.5078125,42444.39171546942,4,332.0631453694731,4.292962839415237,2.640680336170363,True,True,True,10.47755241394043,-985746.5625
