b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1H,2X5JQ679DG,0.6,0002_CHICHI_TCU051_E,Success,0.015108251481578993,0.6197973194267208,1840.919737796013,2169.4569699283716,294866.03125,275751.96875,377462.31102117646,8,333.9509803921569,0.38447372719346207,0.879659678689658,True,True,True,4018.79150390625,-37379508.0
C1H,2X5JQ679DG,0.6,0003_0331Hualian_TCU095_E,Success,0.010135962222617988,0.6197973194267208,1497.5398662276768,1500.142554337646,198839.078125,274198.125,377462.31102117646,8,333.9509803921569,0.5690864180816791,0.13209733228987366,True,True,True,6535.32568359375,-9344498.0
C1H,2X5JQ679DG,0.6,0005_0206Meinong_CHY056_E,Success,0.027640968221318486,0.6198536771701597,1860.9407271732819,1651.035098351371,238200.171875,254452.765625,377462.31102117646,8,333.9509803921569,0.9598256422221254,2.289707948470724,True,True,True,62.91580581665039,-28650714.0
C1H,2X5JQ679DG,0.6,0007_0206Meinong_CHY067_E,Success,0.009307648065491258,0.6198150726209779,1301.9684839932572,1030.521644247834,261873.703125,209348.6875,377462.31102117646,8,333.9509803921569,0.4972924820839085,0.92010240468855,True,True,True,93.4343490600586,-8163048.5
C1H,2X5JQ679DG,0.6,0008_CHICHI_CHY046-E,Success,0.015661183800634297,0.6198150726209779,1731.655633364452,2282.1617086629526,246305.484375,321963.125,377462.31102117646,8,333.9509803921569,0.15170968524017345,2.7250646934010847,True,True,True,2509.083984375,-30400348.0
C1H,2X5JQ679DG,0.6,0009_CHICHI_TCU029-E,Success,0.013060232411282338,0.6196190105347572,1541.6278155201092,1620.1166586971767,257446.25,259214.921875,377462.31102117646,8,333.9509803921569,0.31389403487979306,0.48882443384195406,True,True,True,843.0431518554688,-20298866.0
C1H,2X5JQ679DG,0.7,0001_CHICHI_TCU049_E,Success,0.013518487743059002,0.6198296108790569,1501.3991035777601,1737.8531140731802,211246.265625,264498.625,377462.31102117646,8,333.9509803921569,0.1126853523813957,3.126299351256076,True,True,True,7417.0654296875,-17731396.0
C1H,2X5JQ679DG,0.7,0002_CHICHI_TCU051_E,Success,0.01724220200082677,0.6198296108790569,1862.1117752745133,2023.2822365590382,305185.34375,295651.59375,377462.31102117646,8,333.9509803921569,1.1506648554725618,1.8519081485317095,True,True,True,243.6063690185547,-51406012.0
C1H,2X5JQ679DG,0.7,0003_0331Hualian_TCU095_E,Success,0.012911150255403223,0.6198296108790569,1636.3450316615988,1656.3303191510881,218773.28125,302897.96875,377462.31102117646,8,333.9509803921569,0.8778636289632874,1.470568647630027,True,True,True,15735.7041015625,-15142451.0
C1H,2X5JQ679DG,0.7,0005_0206Meinong_CHY056_E,Success,0.03544635139572129,0.6199065808885793,1769.5688752319656,2190.7850296412244,235091.796875,265844.0,377462.31102117646,8,333.9509803921569,0.36372786329717643,2.040435899998101,True,True,True,572.8253784179688,-35696072.0
C1H,2X5JQ679DG,0.7,0007_0206Meinong_CHY067_E,Success,0.01237337192321163,0.6196190105347572,1379.9989110420634,1161.0754149630325,294711.78125,224960.78125,377462.31102117646,8,333.9509803921569,0.5947687086689617,1.190080270943862,True,True,True,1098.9923095703125,-11382608.0
C1H,2X5JQ679DG,0.7,0008_CHICHI_CHY046-E,Success,0.019259683063857357,0.6196190105347572,2006.030947457855,2503.887941388766,261746.9375,338547.5,377462.31102117646,8,333.9509803921569,0.33505649953081884,1.4083053895682955,True,True,True,8313.3984375,-39169668.0
C1H,2X5JQ679DG,0.7,0009_CHICHI_TCU029-E,Success,0.013673595382974794,0.6197209869745549,1767.8225416985824,1895.2752921280344,258918.9375,266093.875,377462.31102117646,8,333.9509803921569,0.21381743895095154,0.11399959272815147,True,True,True,861.0709838867188,-27330080.0
C1H,2X5JQ679DG,0.8,0001_CHICHI_TCU049_E,Success,0.014959868115414368,0.6198814831710009,1617.0195425857592,2281.020685686334,237474.203125,324210.34375,377462.31102117646,8,333.9509803921569,1.6762901725978931,0.18379470293936742,True,True,True,6026.9658203125,-23483392.0
C1H,2X5JQ679DG,0.8,0002_CHICHI_TCU051_E,Success,0.0209946380629548,0.6198814831710009,2140.4456188865347,2228.138445135833,305028.71875,288945.21875,377462.31102117646,8,333.9509803921569,2.2178171127376127,3.6069394195849482,True,True,True,3495.189697265625,-68544888.0
