b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1L,2P5KB5N3WT,0.9,0001_CHICHI_TCU049_E,Success,0.009376128405986785,0.15930953139300733,2162.9020508888616,1826.6588826269876,29663.38671875,27212.310546875,15494.976,1,306.0,0.06777371637049322,0.01705795660488297,True,True,True,5.923818588256836,-287137.53125
C1L,2P5KB5N3WT,0.9,0002_CHICHI_TCU051_E,Success,0.020283190765669142,0.15930953139300733,2350.7223612931525,3284.4153408500792,36879.72265625,40431.01171875,15494.976,1,306.0,0.7914990036498678,0.10487872975678021,True,True,True,0.022487660869956017,-1581647.75
C1L,2P5KB5N3WT,0.9,0003_0331Hualian_TCU095_E,Success,0.00843249490583329,0.15930953139300733,1608.4039163727286,1495.3335309624854,23879.349609375,29062.75,15494.976,1,306.0,0.023869871605998016,0.01944945595367547,True,True,True,0.820390522480011,-79971.1171875
C1L,2P5KB5N3WT,0.9,0004_0206Meinong_CHY096_E,Success,0.010608096681943143,0.1593010850057471,2310.0061070233864,1877.8091024432506,32385.6640625,27026.0625,15494.976,1,306.0,0.06643898613598134,0.0345502811472664,True,True,True,0.002228745725005865,-209250.96875
C1L,2P5KB5N3WT,0.9,0005_0206Meinong_CHY056_E,Success,0.007465939801737105,0.1593010850057471,1384.7935145869085,1473.7919807822327,23391.900390625,24344.529296875,15494.976,1,306.0,0.008736609048257437,0.015546629194434022,True,True,True,0.13429996371269226,1391.479736328125
C1L,2P5KB5N3WT,0.9,0006_0206Meinong_CHY053_E,Success,0.00921403747750469,0.1593010850057471,1733.037466118796,1450.6823972340812,29683.111328125,26247.998046875,15494.976,1,306.0,0.04827613496237562,0.04621208700084926,True,True,True,0.00022234010975807905,-87288.125
C1L,2P5KB5N3WT,0.9,0007_0206Meinong_CHY067_E,Success,0.009967475277660327,0.1593010850057471,1999.2854649146632,1077.0521637655531,32434.388671875,16641.154296875,15494.976,1,306.0,0.029641399732761097,0.016959819514763143,True,True,True,2.1616551876068115,-175877.640625
C1L,2P5KB5N3WT,0.9,0008_CHICHI_CHY046-E,Success,0.01829555609653173,0.1593010850057471,2100.309009863717,2946.381247393827,32108.796875,41061.47265625,15494.976,1,306.0,0.48531849187041753,0.2771290921949319,True,True,True,1.7698025703430176,-1542137.375
C1L,2P5KB5N3WT,0.9,0009_CHICHI_TCU029-E,Success,0.01107198947041954,0.1593010850057471,2252.3696928015315,2204.7863128109875,30815.2734375,26563.99609375,15494.976,1,306.0,0.053397501985151516,0.1516109618650808,True,True,True,0.09490795433521271,-264609.03125
C1L,2P5KB5N3WT,1.0,0001_CHICHI_TCU049_E,Success,0.010846587842032844,0.15931907701899323,2362.220635606222,2085.7340608718678,32361.240234375,29831.83984375,15494.976,1,306.0,0.1576434522657889,0.048260351013891284,True,True,True,7.55125617980957,-339650.875
C1L,2P5KB5N3WT,1.0,0002_CHICHI_TCU051_E,Success,0.023141194280182614,0.15931907701899323,2554.254282065663,3600.8841893863296,37838.17578125,40161.0078125,15494.976,1,306.0,1.0128290439377572,0.07648218676800905,True,True,True,0.02608269639313221,-1978833.875
C1L,2P5KB5N3WT,1.0,0003_0331Hualian_TCU095_E,Success,0.012112345485280437,0.15931907701899323,2152.5524722826544,1339.2729989509266,34479.15234375,26654.390625,15494.976,1,306.0,0.05693484826062024,0.04907646462470545,True,True,True,0.07968518882989883,-175189.546875
C1L,2P5KB5N3WT,1.0,0004_0206Meinong_CHY096_E,Success,0.01334548174535958,0.15929667489313656,2496.354101757765,2081.2431601096773,34427.921875,29999.896484375,15494.976,1,306.0,0.20366721891472186,0.09686840116763164,True,True,True,0.007685273885726929,-292515.375
C1L,2P5KB5N3WT,1.0,0005_0206Meinong_CHY056_E,Success,0.008633140414858218,0.15929667489313656,1587.5098197283246,1582.5817677176035,27304.728515625,26294.685546875,15494.976,1,306.0,0.022506267615113183,0.009186104982662634,True,True,True,0.2741926908493042,-36227.48828125
C1L,2P5KB5N3WT,1.0,0006_0206Meinong_CHY053_E,Success,0.010892758604010714,0.15929667489313656,1815.1341314311987,1682.3177894269868,29117.265625,26389.28515625,15494.976,1,306.0,0.04972280695289073,0.04648258718523031,True,True,True,0.00046788359759375453,-146949.890625
C1L,2P5KB5N3WT,1.0,0007_0206Meinong_CHY067_E,Success,0.012139719660282947,0.15929667489313656,2097.8245120828187,1331.2864038945613,36452.953125,21997.720703125,15494.976,1,306.0,0.06095805031204703,0.046948806183698864,True,True,True,1.9638251066207886,-251040.90625
C1L,2P5KB5N3WT,1.0,0008_CHICHI_CHY046-E,Success,0.019305416588122678,0.15929667489313656,2694.583408837696,2900.654963201693,37624.0,39674.2109375,15494.976,1,306.0,0.027913295494378106,0.1299560522375291,True,True,True,3.7059550285339355,-1925728.375
C1L,2P5KB5N3WT,1.0,0009_CHICHI_TCU029-E,Success,0.012435399499903431,0.15929667489313656,2390.40298012066,2247.801546615281,33589.03125,27656.70703125,15494.976,1,306.0,0.028987043241674913,0.1956844399263686,True,True,True,0.019273927435278893,-268930.0625
C1L,2P5KB5N3WT,1.1,0001_CHICHI_TCU049_E,Success,0.012405230546922523,0.15931069491693317,2568.415908993025,2291.0668625783173,35121.29296875,32229.09375,15494.976,1,306.0,0.27704110596267933,0.12072292525819718,True,True,True,7.629528045654297,-353548.15625
C1L,2P5KB5N3WT,1.1,0002_CHICHI_TCU051_E,Success,0.025193760317318303,0.15931069491693317,2655.5265413925995,3438.646295976677,39220.3828125,38476.2734375,15494.976,1,306.0,1.0027151075685794,0.0702998216168407,True,True,True,0.2414342164993286,-2349682.5
C1L,2P5KB5N3WT,1.1,0003_0331Hualian_TCU095_E,Success,0.013826494966995425,0.15931069491693317,1935.6293731850192,1382.394355417213,37038.73046875,27857.927734375,15494.976,1,306.0,0.15473879417673955,0.04005653780912426,True,True,True,0.46802714467048645,-175401.921875
C1L,2P5KB5N3WT,1.1,0004_0206Meinong_CHY096_E,Success,0.01455775949726805,0.15929885900143914,2591.812894184397,2283.930209122747,34559.65625,33682.82421875,15494.976,1,306.0,0.3178031575162644,0.18187640153622855,True,True,True,0.010486392304301262,-408554.65625
C1L,2P5KB5N3WT,1.1,0005_0206Meinong_CHY056_E,Success,0.010847651645163253,0.15929885900143914,1723.9181706613565,1807.753067056193,31202.033203125,29167.076171875,15494.976,1,306.0,0.03401274455038711,0.027733825671354784,True,True,True,0.7634824514389038,-67683.703125
C1L,2P5KB5N3WT,1.1,0006_0206Meinong_CHY053_E,Success,0.011343399488142874,0.15929885900143914,1825.9778825596034,1912.1658397042413,29266.669921875,30010.89453125,15494.976,1,306.0,0.047814800479420765,0.038986745491668154,True,True,True,0.014961264096200466,-191606.171875
